datetime,rec_generation_mwh,rec_load_mwh,internal_sharing_mwh,grid_import_mwh,grid_export_mwh
2016-01-02 18:45:00,0.0,0.12675666999999832,0.0,0.12675666999999832,0.0
2016-01-02 19:00:00,0.0,0.16534928219999745,0.0,0.16534928219999745,0.0
2016-01-02 19:15:00,0.0,0.16457960080000011,0.0,0.16457960080000011,0.0
2016-01-02 19:30:00,0.0,0.1567152614999986,0.0,0.1567152614999986,0.0
2016-01-02 19:45:00,0.0,0.17064921329999833,0.0,0.17064921329999833,0.0
2016-01-02 20:00:00,0.0,0.16314906680000008,0.0,0.16314906680000008,0.0
2016-01-02 20:15:00,0.0,0.15476406359999936,0.0,0.15476406359999936,0.0
2016-01-02 20:30:00,0.0,0.13520804749999998,0.0,0.13520804749999998,0.0
2016-01-02 20:45:00,0.0,0.13220886809999993,0.0,0.13220886809999993,0.0
2016-01-02 21:00:00,0.0,0.15560819589999852,0.0,0.15560819589999852,0.0
2016-01-02 21:15:00,0.0,0.10922803459999968,0.0,0.10922803459999968,0.0
2016-01-02 21:30:00,0.0,0.057426267700000054,0.0,0.057426267700000054,0.0
2016-01-02 21:45:00,0.0,0.04717972229999847,0.0,0.04717972229999847,0.0
2016-01-02 22:00:00,0.0,0.06275507219999997,0.0,0.06275507219999997,0.0
2016-01-02 22:15:00,0.0,0.05694337969999912,0.0,0.05694337969999912,0.0
2016-01-02 22:30:00,0.0,0.06420388600000006,0.0,0.06420388600000006,0.0
2016-01-02 22:45:00,0.0,0.0972078166999998,0.0,0.0972078166999998,0.0
2016-01-02 23:00:00,0.0,0.12506373139999877,0.0,0.12506373139999877,0.0
2016-01-02 23:15:00,0.0,0.11587451179999772,0.0,0.11587451179999772,0.0
2016-01-02 23:30:00,0.0,0.11434082599999999,0.0,0.11434082599999999,0.0
2016-01-02 23:45:00,0.0,0.08909343699999998,0.0,0.08909343699999998,0.0
2016-01-03 00:00:00,0.0,0.06827363819999831,0.0,0.06827363819999831,0.0
2016-01-03 00:15:00,0.0,0.08408815719999979,0.0,0.08408815719999979,0.0
2016-01-03 00:30:00,0.0,0.10712160870000001,0.0,0.10712160870000001,0.0
2016-01-03 00:45:00,0.0,0.10388642839999987,0.0,0.10388642839999987,0.0
2016-01-03 01:00:00,0.0,0.10373115029999999,0.0,0.10373115029999999,0.0
2016-01-03 01:15:00,0.0,0.07203635809999971,0.0,0.07203635809999971,0.0
2016-01-03 01:30:00,0.0,0.04259980599999907,0.0,0.04259980599999907,0.0
2016-01-03 01:45:00,0.0,0.047952691699999814,0.0,0.047952691699999814,0.0
2016-01-03 02:00:00,0.0,0.05610824449999999,0.0,0.05610824449999999,0.0
2016-01-03 02:15:00,0.0,0.0585681587999989,0.0,0.0585681587999989,0.0
2016-01-03 02:30:00,0.0,0.060161227799999994,0.0,0.060161227799999994,0.0
2016-01-03 02:45:00,0.0,0.06205650899999991,0.0,0.06205650899999991,0.0
2016-01-03 03:00:00,0.0,0.06291663229999908,0.0,0.06291663229999908,0.0
2016-01-03 03:15:00,0.0,0.03950379779999969,0.0,0.03950379779999969,0.0
2016-01-03 03:30:00,0.0,0.018324662500000012,0.0,0.018324662500000012,0.0
2016-01-03 03:45:00,0.0,0.01726290449999949,0.0,0.01726290449999949,0.0
2016-01-03 04:00:00,0.0,0.017008126299999995,0.0,0.017008126299999995,0.0
2016-01-03 04:15:00,0.0,0.035006016500000015,0.0,0.035006016500000015,0.0
2016-01-03 04:30:00,0.0,0.0523795168999995,0.0,0.0523795168999995,0.0
2016-01-03 04:45:00,0.0,0.05638379409999998,0.0,0.05638379409999998,0.0
2016-01-03 05:00:00,0.0,0.0603299540999995,0.0,0.0603299540999995,0.0
2016-01-03 05:15:00,0.0,0.04050428149999998,0.0,0.04050428149999998,0.0
2016-01-03 05:30:00,0.0,0.01903360229999861,0.0,0.01903360229999861,0.0
2016-01-03 05:45:00,0.0,0.0416815905999993,0.0,0.0416815905999993,0.0
2016-01-03 06:00:00,0.0,0.06869564439999835,0.0,0.06869564439999835,0.0
2016-01-03 06:15:00,0.0,0.07537928049999786,0.0,0.07537928049999786,0.0
2016-01-03 06:30:00,0.0,0.07762034309999982,0.0,0.07762034309999982,0.0
2016-01-03 06:45:00,0.0,0.061389698699999495,0.0,0.061389698699999495,0.0
2016-01-03 07:00:00,0.0,0.04809403530000002,0.0,0.04809403530000002,0.0
2016-01-03 07:15:00,0.0018565929746998003,0.060452581399998484,0.0018565929746998003,0.05859598842529869,0.0
2016-01-03 07:30:00,0.0037131859493997003,0.0794651178,0.0037131859493997003,0.0757519318506003,0.0
2016-01-03 07:45:00,0.0055697788474998,0.07349963909999996,0.0055697788474998,0.06792986025250015,0.0
2016-01-03 08:00:00,0.007426371871299501,0.04409897039999851,0.007426371871299501,0.03667259852869901,0.0
2016-01-03 08:15:00,0.011918868798199003,0.04250867110000001,0.011918868798199003,0.03058980230180101,0.0
2016-01-03 08:30:00,0.0164113657741991,0.041956291,0.0164113657741991,0.0255449252258009,0.0
2016-01-03 08:45:00,0.020903862701099802,0.043270669799998905,0.020903862701099802,0.022366807098899103,0.0
2016-01-03 09:00:00,0.025396359677099002,0.04617444329999998,0.025396359677099002,0.020778083622900977,0.0
2016-01-03 09:15:00,0.024117984170798794,0.08263302229999979,0.024117984170798794,0.058515038129200996,0.0
