datetime,DA_price,ID_price,imbalance_price,retail_price,feedin_price
2016-01-29 09:15:00,32.65,31.36,1193.79,201.0,82.4
2016-01-29 09:30:00,26.6,24.29,774.79,201.0,82.4
2016-01-29 09:45:00,20.3,19.2,49.96,201.0,82.4
2016-01-29 10:00:00,35.44,33.64,21.64,201.0,82.4
2016-01-29 10:15:00,30.31,30.21,6.76,201.0,82.4
2016-01-29 10:30:00,24.9,26.13,72.65,201.0,82.4
2016-01-29 10:45:00,15.23,15.15,6.8,201.0,82.4
2016-01-29 11:00:00,32.91,30.0,6.21,201.0,82.4
2016-01-29 11:15:00,29.28,31.96,9.8,201.0,82.4
2016-01-29 11:30:00,21.02,22.88,14.67,201.0,82.4
2016-01-29 11:45:00,13.36,14.12,13.05,201.0,82.4
2016-01-29 12:00:00,30.88,33.91,69.22,201.0,82.4
2016-01-29 12:15:00,22.72,22.92,163.79,201.0,82.4
2016-01-29 12:30:00,18.0,19.67,108.97,201.0,82.4
2016-01-29 12:45:00,13.91,12.73,9.41,201.0,82.4
2016-01-29 13:00:00,28.89,28.11,10.77,201.0,82.4
2016-01-29 13:15:00,22.21,20.99,6.03,201.0,82.4
2016-01-29 13:30:00,15.07,14.15,6.61,201.0,82.4
2016-01-29 13:45:00,10.8,10.02,9.4,201.0,82.4
2016-01-29 14:00:00,14.13,14.48,8.51,201.0,82.4
2016-01-29 14:15:00,16.86,17.81,10.53,201.0,82.4
2016-01-29 14:30:00,20.52,20.84,10.54,201.0,82.4
2016-01-29 14:45:00,22.2,20.63,9.33,201.0,82.4
2016-01-29 15:00:00,14.22,15.1,8.52,201.0,82.4
2016-01-29 15:15:00,17.7,18.18,7.74,201.0,82.4
2016-01-29 15:30:00,20.33,19.88,7.39,201.0,82.4
2016-01-29 15:45:00,23.85,24.68,11.54,201.0,82.4
2016-01-29 16:00:00,11.81,11.24,11.06,201.0,82.4
2016-01-29 16:15:00,17.88,17.33,5.27,201.0,82.4
2016-01-29 16:30:00,24.1,26.11,12.01,201.0,82.4
2016-01-29 16:45:00,32.9,31.52,9.09,201.0,82.4
2016-01-29 17:00:00,13.16,13.08,57.99,201.0,82.4
2016-01-29 17:15:00,26.9,29.0,136.6,201.0,82.4
2016-01-29 17:30:00,30.54,31.81,120.67,201.0,82.4
2016-01-29 17:45:00,35.72,32.59,120.71,201.0,82.4
2016-01-29 18:00:00,27.97,26.0,86.34,201.0,82.4
2016-01-29 18:15:00,28.77,25.94,83.7,201.0,82.4
2016-01-29 18:30:00,28.27,29.01,58.12,201.0,82.4
2016-01-29 18:45:00,25.23,24.97,14.35,201.0,82.4
2016-01-29 19:00:00,34.0,31.51,68.15,201.0,82.4
2016-01-29 19:15:00,30.61,33.41,14.8,201.0,82.4
2016-01-29 19:30:00,22.61,22.74,12.98,201.0,82.4
2016-01-29 19:45:00,18.0,17.07,13.53,201.0,82.4
2016-01-29 20:00:00,36.7,36.7,84.9,201.0,82.4
2016-01-29 20:15:00,26.62,27.58,94.29,201.0,82.4
2016-01-29 20:30:00,14.28,13.07,83.02,201.0,82.4
2016-01-29 20:45:00,10.1,9.64,14.41,201.0,82.4
2016-01-29 21:00:00,28.13,29.86,88.18,201.0,82.4
2016-01-29 21:15:00,22.59,22.41,11.11,201.0,82.4
2016-01-29 21:30:00,9.29,9.38,8.86,201.0,82.4
2016-01-29 21:45:00,7.99,7.88,0.69,201.0,82.4
2016-01-29 22:00:00,28.56,25.95,68.36,201.0,82.4
2016-01-29 22:15:00,19.53,18.22,12.72,201.0,82.4
2016-01-29 22:30:00,9.35,9.25,14.6,201.0,82.4
2016-01-29 22:45:00,1.27,1.2,5.25,201.0,82.4
2016-01-29 23:00:00,28.12,25.59,14.93,201.0,82.4
2016-01-29 23:15:00,16.4,17.53,12.03,201.0,82.4
2016-01-29 23:30:00,3.29,3.61,11.8,201.0,82.4
2016-01-29 23:45:00,-1.38,-1.46,9.31,201.0,82.4
2016-01-30 00:00:00,25.03,26.8,62.38,201.0,82.4
2016-01-30 00:15:00,17.96,17.03,62.01,201.0,82.4
2016-01-30 00:30:00,7.19,7.85,4.9,201.0,82.4
2016-01-30 00:45:00,1.82,1.71,2.44,201.0,82.4
2016-01-30 01:00:00,15.84,17.27,58.8,201.0,82.4
2016-01-30 01:15:00,12.03,13.22,57.93,201.0,82.4
2016-01-30 01:30:00,1.52,1.58,61.26,201.0,82.4
2016-01-30 01:45:00,-1.96,-2.15,60.28,201.0,82.4
2016-01-30 02:00:00,13.32,13.51,59.3,201.0,82.4
2016-01-30 02:15:00,5.2,4.95,59.69,201.0,82.4
2016-01-30 02:30:00,-3.1,-3.06,60.09,201.0,82.4
2016-01-30 02:45:00,-0.6,-0.61,59.99,201.0,82.4
2016-01-30 03:00:00,6.47,5.92,59.13,201.0,82.4
2016-01-30 03:15:00,4.31,4.42,61.84,201.0,82.4
2016-01-30 03:30:00,-0.6,-0.66,52.64,201.0,82.4
2016-01-30 03:45:00,-0.66,-0.62,48.69,201.0,82.4
2016-01-30 04:00:00,1.79,1.89,31.39,201.0,82.4
2016-01-30 04:15:00,1.37,1.48,47.36,201.0,82.4
2016-01-30 04:30:00,0.27,0.29,61.82,201.0,82.4
2016-01-30 04:45:00,0.94,1.03,39.95,201.0,82.4
2016-01-30 05:00:00,1.36,1.37,-16.52,201.0,82.4
2016-01-30 05:15:00,-1.38,-1.51,8.81,201.0,82.4
2016-01-30 05:30:00,-1.8,-1.89,52.81,201.0,82.4
2016-01-30 05:45:00,6.86,6.4,101.0,201.0,82.4
2016-01-30 06:00:00,-0.98,-0.98,7.59,201.0,82.4
2016-01-30 06:15:00,0.36,0.38,81.43,201.0,82.4
2016-01-30 06:30:00,5.5,5.22,104.22,201.0,82.4
2016-01-30 06:45:00,11.1,11.41,150.88,201.0,82.4
2016-01-30 07:00:00,-1.5,-1.55,9.06,201.0,82.4
2016-01-30 07:15:00,5.01,4.67,7.74,201.0,82.4
2016-01-30 07:30:00,9.72,9.85,2.73,201.0,82.4
2016-01-30 07:45:00,22.88,24.12,81.24,201.0,82.4
2016-01-30 08:00:00,2.03,2.03,14.72,201.0,82.4
2016-01-30 08:15:00,12.9,11.64,14.52,201.0,82.4
2016-01-30 08:30:00,21.4,19.3,13.78,201.0,82.4
2016-01-30 08:45:00,29.01,28.18,111.27,201.0,82.4
2016-01-30 09:00:00,13.27,14.4,120.49,201.0,82.4
2016-01-30 09:15:00,19.0,17.97,116.86,201.0,82.4
2016-01-30 09:30:00,21.95,22.54,107.47,201.0,82.4
2016-01-30 09:45:00,23.63,22.32,14.35,201.0,82.4
2016-01-30 10:00:00,17.64,17.01,14.11,201.0,82.4
2016-01-30 10:15:00,17.9,19.15,12.18,201.0,82.4
2016-01-30 10:30:00,20.0,20.92,12.17,201.0,82.4
2016-01-30 10:45:00,22.49,20.67,98.91,201.0,82.4
2016-01-30 11:00:00,17.4,17.15,10.02,201.0,82.4
2016-01-30 11:15:00,20.82,18.86,9.82,201.0,82.4
2016-01-30 11:30:00,20.8,20.72,10.33,201.0,82.4
2016-01-30 11:45:00,18.63,19.24,7.23,201.0,82.4
2016-01-30 12:00:00,20.44,18.88,108.69,201.0,82.4
2016-01-30 12:15:00,21.5,20.59,83.11,201.0,82.4
2016-01-30 12:30:00,19.21,18.82,10.64,201.0,82.4
2016-01-30 12:45:00,17.0,18.43,79.02,201.0,82.4
2016-01-30 13:00:00,16.41,18.03,12.12,201.0,82.4
2016-01-30 13:15:00,18.99,17.26,14.31,201.0,82.4
2016-01-30 13:30:00,21.0,22.1,15.72,201.0,82.4
2016-01-30 13:45:00,18.56,18.08,15.44,201.0,82.4
2016-01-30 14:00:00,13.24,12.96,10.92,201.0,82.4
2016-01-30 14:15:00,16.65,17.5,82.64,201.0,82.4
2016-01-30 14:30:00,22.7,24.6,64.89,201.0,82.4
2016-01-30 14:45:00,22.16,24.16,65.49,201.0,82.4
2016-01-30 15:00:00,11.46,11.64,17.36,201.0,82.4
2016-01-30 15:15:00,15.8,15.35,7.69,201.0,82.4
2016-01-30 15:30:00,23.8,25.17,16.41,201.0,82.4
2016-01-30 15:45:00,27.28,25.92,15.28,201.0,82.4
2016-01-30 16:00:00,12.96,13.13,13.37,201.0,82.4
2016-01-30 16:15:00,18.2,17.69,13.46,201.0,82.4
2016-01-30 16:30:00,27.46,28.32,11.46,201.0,82.4
2016-01-30 16:45:00,33.34,31.61,10.79,201.0,82.4
2016-01-30 17:00:00,16.84,15.8,13.94,201.0,82.4
2016-01-30 17:15:00,24.93,27.02,15.4,201.0,82.4
2016-01-30 17:30:00,31.0,28.53,12.52,201.0,82.4
2016-01-30 17:45:00,36.41,36.45,14.17,201.0,82.4
2016-01-30 18:00:00,29.64,27.99,15.22,201.0,82.4
2016-01-30 18:15:00,32.59,29.58,12.4,201.0,82.4
2016-01-30 18:30:00,32.23,29.24,13.09,201.0,82.4
2016-01-30 18:45:00,29.97,28.02,13.4,201.0,82.4
2016-01-30 19:00:00,34.11,36.61,88.4,201.0,82.4
2016-01-30 19:15:00,32.86,31.43,108.95,201.0,82.4
2016-01-30 19:30:00,24.18,26.36,12.04,201.0,82.4
2016-01-30 19:45:00,20.37,20.7,11.22,201.0,82.4
2016-01-30 20:00:00,36.3,35.84,8.7,201.0,82.4
2016-01-30 20:15:00,25.73,26.14,81.17,201.0,82.4
2016-01-30 20:30:00,19.19,19.25,81.25,201.0,82.4
2016-01-30 20:45:00,9.57,10.07,2.22,201.0,82.4
2016-01-30 21:00:00,22.24,21.27,100.89,201.0,82.4
2016-01-30 21:15:00,20.0,19.41,87.99,201.0,82.4
2016-01-30 21:30:00,16.97,18.31,81.94,201.0,82.4
2016-01-30 21:45:00,17.02,18.54,-29.74,201.0,82.4
2016-01-30 22:00:00,26.43,28.51,6.78,201.0,82.4
2016-01-30 22:15:00,23.97,23.58,3.92,201.0,82.4
2016-01-30 22:30:00,14.17,14.96,7.14,201.0,82.4
2016-01-30 22:45:00,10.45,10.4,0.7,201.0,82.4
2016-01-30 23:00:00,28.36,28.35,6.76,201.0,82.4
2016-01-30 23:15:00,22.2,20.89,3.24,201.0,82.4
2016-01-30 23:30:00,9.37,9.54,3.2,201.0,82.4
2016-01-30 23:45:00,2.8,2.62,-11.89,201.0,82.4
2016-01-31 00:00:00,27.12,26.21,-4.62,201.0,82.4
2016-01-31 00:15:00,16.5,17.67,57.83,201.0,82.4
2016-01-31 00:30:00,6.1,5.74,58.41,201.0,82.4
2016-01-31 00:45:00,-1.61,-1.47,-5.91,201.0,82.4
2016-01-31 01:00:00,21.7,19.83,-4.66,201.0,82.4
2016-01-31 01:15:00,10.82,11.77,55.6,201.0,82.4
2016-01-31 01:30:00,0.2,0.2,60.75,201.0,82.4
2016-01-31 01:45:00,-4.0,-3.93,60.44,201.0,82.4
2016-01-31 02:00:00,13.9,14.76,60.7,201.0,82.4
2016-01-31 02:15:00,5.51,5.88,59.89,201.0,82.4
2016-01-31 02:30:00,-2.13,-2.06,-6.14,201.0,82.4
2016-01-31 02:45:00,-3.3,-3.43,-21.99,201.0,82.4
2016-01-31 03:00:00,5.26,5.55,-18.57,201.0,82.4
2016-01-31 03:15:00,3.55,3.66,-21.76,201.0,82.4
2016-01-31 03:30:00,1.7,1.58,-14.45,201.0,82.4
2016-01-31 03:45:00,1.9,2.04,-25.13,201.0,82.4
2016-01-31 04:00:00,1.9,1.91,-19.56,201.0,82.4
2016-01-31 04:15:00,3.5,3.35,6.57,201.0,82.4
2016-01-31 04:30:00,5.44,5.36,8.0,201.0,82.4
2016-01-31 04:45:00,5.44,4.94,7.5,201.0,82.4
2016-01-31 05:00:00,2.6,2.41,3.38,201.0,82.4
2016-01-31 05:15:00,8.49,8.94,8.06,201.0,82.4
2016-01-31 05:30:00,5.3,4.77,-1.5,201.0,82.4
2016-01-31 05:45:00,8.0,7.87,7.32,201.0,82.4
2016-01-31 06:00:00,-4.66,-4.68,-48.88,201.0,82.4
2016-01-31 06:15:00,-1.64,-1.49,-23.66,201.0,82.4
2016-01-31 06:30:00,4.4,4.82,-26.68,201.0,82.4
2016-01-31 06:45:00,9.9,9.36,-10.14,201.0,82.4
2016-01-31 07:00:00,-8.89,-8.54,-3.86,201.0,82.4
2016-01-31 07:15:00,1.3,1.25,7.57,201.0,82.4
2016-01-31 07:30:00,7.05,6.67,71.35,201.0,82.4
2016-01-31 07:45:00,17.57,15.82,76.74,201.0,82.4
2016-01-31 08:00:00,-7.08,-7.4,16.65,201.0,82.4
2016-01-31 08:15:00,5.06,5.53,16.12,201.0,82.4
2016-01-31 08:30:00,16.6,15.68,14.44,201.0,82.4
2016-01-31 08:45:00,29.0,29.95,12.61,201.0,82.4
2016-01-31 09:00:00,6.4,6.71,15.21,201.0,82.4
2016-01-31 09:15:00,14.28,15.28,15.73,201.0,82.4
2016-01-31 09:30:00,20.57,20.25,11.92,201.0,82.4
2016-01-31 09:45:00,26.27,25.23,2.97,201.0,82.4
2016-01-31 10:00:00,11.93,11.51,10.98,201.0,82.4
2016-01-31 10:15:00,15.8,16.47,12.89,201.0,82.4
2016-01-31 10:30:00,21.59,22.96,12.2,201.0,82.4
2016-01-31 10:45:00,28.77,26.94,7.36,201.0,82.4
2016-01-31 11:00:00,14.11,13.75,8.2,201.0,82.4
2016-01-31 11:15:00,22.23,24.02,8.68,201.0,82.4
2016-01-31 11:30:00,21.4,22.71,10.73,201.0,82.4
2016-01-31 11:45:00,26.27,28.82,14.0,201.0,82.4
2016-01-31 12:00:00,21.24,22.32,15.22,201.0,82.4
2016-01-31 12:15:00,23.05,22.56,13.95,201.0,82.4
2016-01-31 12:30:00,17.98,18.31,11.45,201.0,82.4
2016-01-31 12:45:00,16.12,16.64,12.21,201.0,82.4
2016-01-31 13:00:00,20.51,18.78,13.72,201.0,82.4
2016-01-31 13:15:00,17.6,17.76,14.65,201.0,82.4
2016-01-31 13:30:00,17.1,17.82,14.56,201.0,82.4
2016-01-31 13:45:00,14.89,13.9,14.03,201.0,82.4
2016-01-31 14:00:00,13.94,14.72,13.61,201.0,82.4
2016-01-31 14:15:00,17.8,18.1,15.85,201.0,82.4
2016-01-31 14:30:00,15.4,16.79,15.81,201.0,82.4
2016-01-31 14:45:00,18.7,16.99,15.74,201.0,82.4
2016-01-31 15:00:00,13.22,12.6,83.01,201.0,82.4
2016-01-31 15:15:00,14.28,14.57,14.04,201.0,82.4
2016-01-31 15:30:00,15.0,14.39,15.15,201.0,82.4
2016-01-31 15:45:00,22.1,23.05,15.66,201.0,82.4
2016-01-31 16:00:00,10.3,10.83,10.76,201.0,82.4
2016-01-31 16:15:00,16.5,15.19,14.78,201.0,82.4
2016-01-31 16:30:00,21.55,21.61,14.3,201.0,82.4
2016-01-31 16:45:00,30.3,30.35,15.16,201.0,82.4
2016-01-31 17:00:00,11.48,11.18,11.02,201.0,82.4
2016-01-31 17:15:00,22.62,24.58,14.57,201.0,82.4
2016-01-31 17:30:00,30.3,32.28,10.67,201.0,82.4
2016-01-31 17:45:00,37.68,39.17,10.51,201.0,82.4
2016-01-31 18:00:00,25.4,26.49,10.47,201.0,82.4
2016-01-31 18:15:00,32.51,32.26,2.58,201.0,82.4
2016-01-31 18:30:00,34.76,37.69,2.46,201.0,82.4
2016-01-31 18:45:00,32.84,34.12,-2.65,201.0,82.4
2016-01-31 19:00:00,36.1,37.75,14.47,201.0,82.4
2016-01-31 19:15:00,32.66,35.02,10.79,201.0,82.4
2016-01-31 19:30:00,28.35,27.07,10.7,201.0,82.4
2016-01-31 19:45:00,24.62,26.13,68.11,201.0,82.4
2016-01-31 20:00:00,39.77,37.35,76.73,201.0,82.4
2016-01-31 20:15:00,31.0,30.04,60.79,201.0,82.4
2016-01-31 20:30:00,25.3,24.47,6.38,201.0,82.4
2016-01-31 20:45:00,19.44,21.3,6.45,201.0,82.4
2016-01-31 21:00:00,27.37,29.32,14.73,201.0,82.4
2016-01-31 21:15:00,24.68,25.67,32.51,201.0,82.4
2016-01-31 21:30:00,21.4,22.37,59.07,201.0,82.4
2016-01-31 21:45:00,22.55,22.83,78.94,201.0,82.4
2016-01-31 22:00:00,30.7,33.45,59.56,201.0,82.4
2016-01-31 22:15:00,27.07,27.05,63.46,201.0,82.4
2016-01-31 22:30:00,21.17,20.66,59.55,201.0,82.4
2016-01-31 22:45:00,17.12,15.97,7.65,201.0,82.4
2016-01-31 23:00:00,31.11,32.89,7.19,201.0,82.4
2016-01-31 23:15:00,20.36,21.31,0.86,201.0,82.4
2016-01-31 23:30:00,16.18,15.81,-124.2,201.0,82.4
2016-01-31 23:45:00,11.9,10.77,-462.2,201.0,82.4
2016-02-01 00:00:00,27.8,29.68,-200.01,201.0,82.4
2016-02-01 00:15:00,18.98,17.13,-283.76,201.0,82.4
2016-02-01 00:30:00,12.83,13.35,-19.89,201.0,82.4
2016-02-01 00:45:00,6.26,6.85,-17.16,201.0,82.4
2016-02-01 01:00:00,23.0,22.71,60.74,201.0,82.4
2016-02-01 01:15:00,20.8,19.7,-0.2,201.0,82.4
2016-02-01 01:30:00,4.0,4.16,59.73,201.0,82.4
2016-02-01 01:45:00,5.01,5.33,59.91,201.0,82.4
2016-02-01 02:00:00,22.09,22.3,58.13,201.0,82.4
2016-02-01 02:15:00,8.41,9.2,51.82,201.0,82.4
2016-02-01 02:30:00,13.39,12.19,-15.48,201.0,82.4
2016-02-01 02:45:00,5.09,5.09,-20.41,201.0,82.4
2016-02-01 03:00:00,12.4,12.94,-25.44,201.0,82.4
2016-02-01 03:15:00,10.0,10.73,-11.0,201.0,82.4
2016-02-01 03:30:00,17.53,16.41,51.82,201.0,82.4
2016-02-01 03:45:00,7.45,7.9,53.74,201.0,82.4
2016-02-01 04:00:00,5.39,5.45,-3.72,201.0,82.4
2016-02-01 04:15:00,12.3,12.05,-14.86,201.0,82.4
2016-02-01 04:30:00,9.73,9.01,60.56,201.0,82.4
2016-02-01 04:45:00,25.49,27.35,63.71,201.0,82.4
2016-02-01 05:00:00,1.3,1.21,64.37,201.0,82.4
2016-02-01 05:15:00,10.0,9.62,67.76,201.0,82.4
2016-02-01 05:30:00,22.42,21.48,63.34,201.0,82.4
2016-02-01 05:45:00,40.06,43.04,78.29,201.0,82.4
2016-02-01 06:00:00,-3.04,-3.15,66.32,201.0,82.4
2016-02-01 06:15:00,18.0,19.07,53.67,201.0,82.4
2016-02-01 06:30:00,40.52,38.5,58.3,201.0,82.4
2016-02-01 06:45:00,50.0,51.25,62.09,201.0,82.4
2016-02-01 07:00:00,29.9,30.33,-27.64,201.0,82.4
2016-02-01 07:15:00,34.0,36.26,57.49,201.0,82.4
2016-02-01 07:30:00,37.94,41.02,59.07,201.0,82.4
2016-02-01 07:45:00,42.0,37.9,55.7,201.0,82.4
2016-02-01 08:00:00,36.08,37.34,5.79,201.0,82.4
2016-02-01 08:15:00,42.76,38.93,7.12,201.0,82.4
2016-02-01 08:30:00,36.1,36.45,7.75,201.0,82.4
2016-02-01 08:45:00,36.25,34.71,7.34,201.0,82.4
2016-02-01 09:00:00,42.0,40.38,5.57,201.0,82.4
2016-02-01 09:15:00,39.9,38.73,3.74,201.0,82.4
2016-02-01 09:30:00,37.68,38.59,4.43,201.0,82.4
2016-02-01 09:45:00,28.24,27.3,3.02,201.0,82.4
2016-02-01 10:00:00,42.8,44.79,4.58,201.0,82.4
2016-02-01 10:15:00,34.87,34.2,5.37,201.0,82.4
2016-02-01 10:30:00,34.0,31.06,4.9,201.0,82.4
2016-02-01 10:45:00,26.06,27.54,-0.14,201.0,82.4
2016-02-01 11:00:00,38.34,36.7,7.24,201.0,82.4
2016-02-01 11:15:00,34.0,33.54,6.79,201.0,82.4
2016-02-01 11:30:00,25.64,26.59,7.0,201.0,82.4
2016-02-01 11:45:00,19.9,19.23,6.74,201.0,82.4
2016-02-01 12:00:00,35.29,32.16,8.28,201.0,82.4
2016-02-01 12:15:00,28.1,27.39,9.42,201.0,82.4
2016-02-01 12:30:00,21.18,23.06,9.7,201.0,82.4
2016-02-01 12:45:00,21.42,22.03,4.95,201.0,82.4
2016-02-01 13:00:00,34.0,35.17,8.52,201.0,82.4
2016-02-01 13:15:00,25.8,26.48,-0.77,201.0,82.4
2016-02-01 13:30:00,20.24,19.02,9.41,201.0,82.4
2016-02-01 13:45:00,18.0,17.71,2.86,201.0,82.4
2016-02-01 14:00:00,15.48,16.26,4.48,201.0,82.4
2016-02-01 14:15:00,21.3,19.6,4.24,201.0,82.4
2016-02-01 14:30:00,22.45,21.45,6.86,201.0,82.4
2016-02-01 14:45:00,28.4,27.13,16.0,201.0,82.4
2016-02-01 15:00:00,18.0,17.76,31.92,201.0,82.4
2016-02-01 15:15:00,20.48,22.45,79.92,201.0,82.4
2016-02-01 15:30:00,24.34,22.23,83.55,201.0,82.4
2016-02-01 15:45:00,21.3,21.38,77.96,201.0,82.4
2016-02-01 16:00:00,13.98,13.08,9.88,201.0,82.4
2016-02-01 16:15:00,17.45,19.09,10.45,201.0,82.4
2016-02-01 16:30:00,24.06,22.2,13.4,201.0,82.4
2016-02-01 16:45:00,30.54,29.95,0.8,201.0,82.4
2016-02-01 17:00:00,6.9,7.23,-9.42,201.0,82.4
2016-02-01 17:15:00,18.0,18.74,12.45,201.0,82.4
2016-02-01 17:30:00,32.01,31.52,12.69,201.0,82.4
2016-02-01 17:45:00,42.0,40.71,12.9,201.0,82.4
2016-02-01 18:00:00,27.4,26.84,9.96,201.0,82.4
2016-02-01 18:15:00,25.57,24.36,8.29,201.0,82.4
2016-02-01 18:30:00,27.7,26.07,8.56,201.0,82.4
2016-02-01 18:45:00,20.51,20.44,6.11,201.0,82.4
2016-02-01 19:00:00,37.58,35.84,54.53,201.0,82.4
2016-02-01 19:15:00,28.5,27.29,53.8,201.0,82.4
2016-02-01 19:30:00,18.0,18.56,61.03,201.0,82.4
2016-02-01 19:45:00,9.8,10.72,5.19,201.0,82.4
2016-02-01 20:00:00,46.27,47.23,62.72,201.0,82.4
2016-02-01 20:15:00,25.95,23.75,5.37,201.0,82.4
2016-02-01 20:30:00,6.4,5.86,-8.86,201.0,82.4
2016-02-01 20:45:00,5.37,5.85,-93.72,201.0,82.4
2016-02-01 21:00:00,26.9,25.81,-15.57,201.0,82.4
2016-02-01 21:15:00,20.28,18.63,-95.38,201.0,82.4
2016-02-01 21:30:00,9.26,9.44,-102.1,201.0,82.4
2016-02-01 21:45:00,9.2,9.43,-93.01,201.0,82.4
2016-02-01 22:00:00,26.0,26.77,-3.29,201.0,82.4
2016-02-01 22:15:00,20.7,19.74,-38.53,201.0,82.4
2016-02-01 22:30:00,8.54,7.71,-46.31,201.0,82.4
2016-02-01 22:45:00,-5.48,-5.99,-62.82,201.0,82.4
2016-02-01 23:00:00,23.91,22.72,-11.26,201.0,82.4
2016-02-01 23:15:00,9.8,10.15,-7.99,201.0,82.4
2016-02-01 23:30:00,4.02,4.19,-7.14,201.0,82.4
2016-02-01 23:45:00,-2.52,-2.58,-13.83,201.0,82.4
2016-02-02 00:00:00,12.0,11.55,57.31,201.0,82.4
2016-02-02 00:15:00,7.34,7.0,62.87,201.0,82.4
2016-02-02 00:30:00,2.54,2.59,55.16,201.0,82.4
2016-02-02 00:45:00,-5.9,-6.33,-57.97,201.0,82.4
2016-02-02 01:00:00,3.48,3.79,51.82,201.0,82.4
2016-02-02 01:15:00,2.0,1.84,54.23,201.0,82.4
2016-02-02 01:30:00,0.52,0.48,58.55,201.0,82.4
2016-02-02 01:45:00,-4.75,-5.17,59.38,201.0,82.4
2016-02-02 02:00:00,-1.52,-1.59,60.43,201.0,82.4
2016-02-02 02:15:00,-3.96,-4.26,59.05,201.0,82.4
2016-02-02 02:30:00,-4.9,-4.61,-18.2,201.0,82.4
2016-02-02 02:45:00,-4.0,-4.07,-26.2,201.0,82.4
2016-02-02 03:00:00,-3.01,-3.13,-36.68,201.0,82.4
2016-02-02 03:15:00,-2.93,-3.04,-0.89,201.0,82.4
2016-02-02 03:30:00,-1.59,-1.56,-6.8,201.0,82.4
2016-02-02 03:45:00,0.0,0.0,-41.87,201.0,82.4
2016-02-02 04:00:00,-2.96,-3.01,-45.59,201.0,82.4
2016-02-02 04:15:00,-1.06,-1.01,-45.51,201.0,82.4
2016-02-02 04:30:00,0.0,0.0,66.22,201.0,82.4
2016-02-02 04:45:00,4.01,4.38,154.11,201.0,82.4
2016-02-02 05:00:00,-8.1,-7.94,59.68,201.0,82.4
2016-02-02 05:15:00,-2.17,-2.32,58.98,201.0,82.4
2016-02-02 05:30:00,5.03,4.72,66.61,201.0,82.4
2016-02-02 05:45:00,19.26,19.92,61.04,201.0,82.4
2016-02-02 06:00:00,-4.99,-5.47,-19.93,201.0,82.4
2016-02-02 06:15:00,8.29,7.63,-4.13,201.0,82.4
2016-02-02 06:30:00,24.7,22.27,-3.68,201.0,82.4
2016-02-02 06:45:00,34.9,34.44,-2.64,201.0,82.4
2016-02-02 07:00:00,4.26,3.91,-5.63,201.0,82.4
2016-02-02 07:15:00,18.99,19.93,-3.58,201.0,82.4
2016-02-02 07:30:00,27.81,30.12,67.64,201.0,82.4
2016-02-02 07:45:00,36.14,35.66,65.35,201.0,82.4
2016-02-02 08:00:00,24.0,22.84,4.29,201.0,82.4
2016-02-02 08:15:00,26.66,26.31,7.1,201.0,82.4
2016-02-02 08:30:00,26.0,27.16,8.05,201.0,82.4
2016-02-02 08:45:00,21.71,19.58,6.08,201.0,82.4
2016-02-02 09:00:00,26.0,26.47,2.32,201.0,82.4
2016-02-02 09:15:00,27.12,27.73,5.84,201.0,82.4
2016-02-02 09:30:00,23.9,24.56,4.79,201.0,82.4
2016-02-02 09:45:00,19.0,18.02,5.67,201.0,82.4
2016-02-02 10:00:00,27.7,28.89,7.64,201.0,82.4
2016-02-02 10:15:00,24.0,22.04,72.98,201.0,82.4
2016-02-02 10:30:00,21.16,19.89,73.26,201.0,82.4
2016-02-02 10:45:00,18.3,19.68,29.52,201.0,82.4
2016-02-02 11:00:00,23.44,24.56,6.17,201.0,82.4
2016-02-02 11:15:00,24.0,21.67,9.2,201.0,82.4
2016-02-02 11:30:00,22.44,21.31,90.85,201.0,82.4
2016-02-02 11:45:00,18.6,17.54,86.74,201.0,82.4
2016-02-02 12:00:00,26.9,25.67,7.87,201.0,82.4
2016-02-02 12:15:00,20.54,19.5,9.03,201.0,82.4
2016-02-02 12:30:00,19.51,17.8,75.41,201.0,82.4
2016-02-02 12:45:00,16.64,16.5,75.23,201.0,82.4
2016-02-02 13:00:00,24.8,25.95,77.21,201.0,82.4
2016-02-02 13:15:00,21.62,22.08,133.96,201.0,82.4
2016-02-02 13:30:00,18.2,18.83,89.97,201.0,82.4
2016-02-02 13:45:00,18.26,16.73,75.47,201.0,82.4
2016-02-02 14:00:00,15.0,16.35,9.2,201.0,82.4
2016-02-02 14:15:00,15.39,16.43,77.58,201.0,82.4
2016-02-02 14:30:00,22.23,23.59,81.88,201.0,82.4
2016-02-02 14:45:00,26.0,27.68,9.18,201.0,82.4
2016-02-02 15:00:00,15.0,16.3,9.2,201.0,82.4
2016-02-02 15:15:00,20.01,20.19,81.66,201.0,82.4
2016-02-02 15:30:00,22.6,21.25,81.59,201.0,82.4
2016-02-02 15:45:00,27.51,28.15,77.2,201.0,82.4
2016-02-02 16:00:00,17.0,17.83,7.21,201.0,82.4
2016-02-02 16:15:00,20.1,21.06,1.04,201.0,82.4
2016-02-02 16:30:00,24.3,24.4,-14.06,201.0,82.4
2016-02-02 16:45:00,31.92,29.17,5.32,201.0,82.4
2016-02-02 17:00:00,17.53,17.08,-6.23,201.0,82.4
2016-02-02 17:15:00,26.0,28.19,7.64,201.0,82.4
2016-02-02 17:30:00,28.0,28.47,43.56,201.0,82.4
2016-02-02 17:45:00,34.09,34.35,7.92,201.0,82.4
